latS,lonW,latin,count
69,20,Muscicapa striata,34
69,20,Anas acuta,34
69,20,Calidris canutus,32
69,20,Passer montanus,30
69,20,Dryobates minor,29
69,20,Grus grus,27
69,20,Saxicola rubetra,27
69,20,Tringa erythropus,26
69,20,Calcarius lapponicus,23
69,20,Calidris minuta,21
69,20,Arenaria interpres,21
69,20,Accipiter gentilis,20
69,20,Sylvia borin,20
69,20,Columba livia,20
69,20,Loxia pytyopsittacus,19
69,20,Troglodytes troglodytes,19
69,20,Pinicola enucleator,18
69,20,Anser brachyrhynchus,18
69,20,Chroicocephalus philadelphia,18
69,20,Certhia familiaris,17
69,20,Sterna hirundo,17
69,20,Acrocephalus schoenobaenus,16
69,20,Vanellus vanellus,15
69,20,Poecile cinctus,14
69,20,Somateria spectabilis,14
69,20,Phalaropus lobatus,14
69,20,Loxia curvirostra,13
69,20,Calidris alba,12
69,20,Sylvia atricapilla,12
69,20,Aythya marila,12
69,20,Acanthis hornemanni,12
69,20,Hydrocoloeus minutus,12
69,20,Anthus cervinus,11
69,20,Turdus viscivorus,11
69,20,Aegithalos caudatus,11
69,20,Glaucidium passerinum,11
69,20,Tetrao urogallus,10
69,20,Falco peregrinus,10
69,20,Larus hyperboreus,10
69,20,Asio otus,10
69,20,Mareca strepera,9
69,20,Coccothraustes coccothraustes,8
69,20,Melanitta perspicillata,8
69,20,Branta leucopsis,8
69,20,Aquila chrysaetos,7
69,20,Gavia immer,7
69,20,Loxia leucoptera,7
69,20,Spatula clypeata,7
69,20,Alle alle,6
69,20,Phalacrocorax aristotelis,6
69,20,Anser serrirostris,6
69,20,Tringa ochropus,5
69,20,Periparus ater,5
69,20,Phylloscopus inornatus,5
69,20,Coloeus monedula,5
69,22,Parus major,2078
69,22,Chloris chloris,1641
69,22,Poecile montanus,1469
69,22,Bucephala clangula,1417
69,22,Anas platyrhynchos,1340
69,22,Corvus cornix,1267
69,22,Emberiza citrinella,1189
69,22,Cyanistes caeruleus,1164
69,22,Mergus serrator,1150
69,22,Aythya fuligula,1118
69,22,Pica pica,1109
69,22,Turdus pilaris,979
69,22,Phylloscopus trochilus,946
69,22,Pyrrhula pyrrhula,941
69,22,Larus canus,941
69,22,Fringilla montifringilla,929
69,22,Acanthis flammea,928
69,22,Passer montanus,921
69,22,Mareca penelope,858
69,22,Corvus corax,846
69,22,Passer domesticus,828
69,22,Haematopus ostralegus,801
69,22,Garrulus glandarius,747
69,22,Turdus iliacus,745
69,22,Anas crecca,706
69,22,Anser anser,690
69,22,Larus argentatus,647
69,22,Clangula hyemalis,642
69,22,Motacilla alba,634
69,22,Anthus pratensis,629
69,22,Mergus merganser,617
69,22,Pluvialis apricaria,596
69,22,Tringa glareola,569
69,22,Somateria mollissima,564
69,22,Bombycilla garrulus,558
69,22,Charadrius hiaticula,555
69,22,Cygnus cygnus,550
69,22,Numenius arquata,543
69,22,Haliaeetus albicilla,541
69,22,Tringa totanus,537
69,22,Luscinia svecica,536
69,22,Chroicocephalus ridibundus,471
69,22,Plectrophenax nivalis,448
69,22,Motacilla flava,446
69,22,Actitis hypoleucos,442
69,22,Gavia stellata,440
69,22,Dendrocopos major,437
69,22,Emberiza schoeniclus,425
69,22,Buteo lagopus,423
69,22,Larus marinus,422
69,22,Calidris pugnax,404
69,22,Tringa nebularia,379
69,22,Phylloscopus collybita,355
69,22,Calidris alpina,353
69,22,Anas acuta,346
69,22,Lagopus lagopus,335
69,22,Gallinago gallinago,323
69,22,Cinclus cinclus,318
69,22,Stercorarius longicaudus,316
69,22,Calcarius lapponicus,314
69,22,Ficedula hypoleuca,305
69,22,Oenanthe oenanthe,298
69,22,Tringa erythropus,293
69,22,Riparia riparia,292
69,22,Phalacrocorax carbo,290
69,22,Calidris temminckii,286
69,22,Podiceps auritus,268
69,22,Cepphus grylle,267
69,22,Melanitta fusca,264
69,22,Sterna paradisaea,263
69,22,Aegolius funereus,261
69,22,Phalaropus lobatus,257
69,22,Falco tinnunculus,251
69,22,Accipiter nisus,244
69,22,Tadorna tadorna,243
69,22,Columba palumbus,242
69,22,Gavia arctica,240
69,22,Ardea cinerea,230
69,22,Falco columbarius,230
69,22,Cuculus canorus,217
69,22,Melanitta nigra,213
69,22,Numenius phaeopus,208
69,22,Limosa lapponica,204
69,22,Sturnus vulgaris,194
69,22,Phoenicurus phoenicurus,185
69,22,Perisoreus infaustus,180
69,22,Grus grus,179
69,22,Turdus philomelos,176
69,22,Delichon urbicum,173
69,22,Anser serrirostris,167
69,22,Spinus spinus,163
69,22,Acrocephalus schoenobaenus,160
69,22,Surnia ulula,159
69,22,Prunella modularis,157
69,22,Asio flammeus,153
69,22,Scolopax rusticola,149
69,22,Erithacus rubecula,149
69,22,Fringilla coelebs,145
69,22,Calidris maritima,137
69,22,Sylvia borin,136
69,22,Aythya marila,126
69,22,Vanellus vanellus,117
69,22,Anthus trivialis,115
69,22,Alauda arvensis,101
69,22,Turdus merula,97
69,22,Anser fabalis,94
69,22,Rissa tridactyla,90
69,22,Acanthis hornemanni,81
69,22,Regulus regulus,79
69,22,Hirundo rustica,77
69,22,Calidris minuta,76
69,22,Stercorarius parasiticus,75
69,22,Galerida cristata,74
69,22,Muscicapa striata,72
69,22,Mergellus albellus,71
69,22,Glaucidium passerinum,63
69,22,Anser brachyrhynchus,62
69,22,Turdus torquatus,61
69,22,Dryobates minor,61
69,22,Lagopus muta,58
69,22,Charadrius morinellus,57
69,22,Anser erythropus,57
69,22,Falco peregrinus,49
69,22,Alca torda,49
69,22,Poecile cinctus,48
69,22,Picoides tridactylus,46
69,22,Accipiter gentilis,43
69,22,Lymnocryptes minimus,41
69,22,Saxicola rubetra,41
69,22,Mareca strepera,40
69,22,Certhia familiaris,38
69,22,Lanius excubitor,36
69,22,Linaria flavirostris,35
69,22,Somateria spectabilis,34
69,22,Pinicola enucleator,32
69,22,Branta leucopsis,32
69,22,Anser albifrons,30
69,22,Aquila chrysaetos,28
69,22,Spatula clypeata,28
69,22,Alle alle,26
69,22,Sylvia atricapilla,26
69,22,Sterna hirundo,24
69,22,Larus fuscus,22
69,22,Calidris falcinellus,22
69,22,Calidris canutus,21
69,22,Arenaria interpres,21
69,22,Periparus ater,21
69,22,Columba livia,21
69,22,Hydrocoloeus minutus,21
69,22,Calidris alba,20
69,22,Tetrao urogallus,19
69,22,Larus glaucoides,19
69,22,Limosa limosa,19
69,22,Calidris ferruginea,19
69,22,Phylloscopus inornatus,16
69,22,Spatula querquedula,16
69,22,Aegithalos caudatus,15
69,22,Pluvialis squatarola,14
69,22,Fulica atra,13
69,22,Loxia pytyopsittacus,13
69,22,Troglodytes troglodytes,13
69,22,Loxia curvirostra,13
69,22,Tringa ochropus,12
69,22,Phylloscopus borealis,12
69,22,Cygnus olor,11
69,22,Apus apus,11
69,22,Branta canadensis,11
69,22,Streptopelia decaocto,10
69,22,Egretta garzetta,8
69,22,Fratercula arctica,8
69,22,Anthus cervinus,8
69,22,Phylloscopus trochiloides,8
69,22,Pandion haliaetus,7
69,22,Emberiza rustica,7
69,22,Aythya collaris,7
69,22,Larus hyperboreus,6
69,22,Turdus viscivorus,6
69,22,Emberiza pusilla,6
69,22,Coccothraustes coccothraustes,6
69,22,Tadorna ferruginea,6
69,22,Anser indicus,6
69,22,Aythya ferina,6
69,22,Upupa epops,6
69,22,Phylloscopus sibillatrix,6
69,22,Eremophila alpestris,6
69,22,Lyrurus tetrix,5
69,22,Circus macrourus,5
69,22,Uria aalge,5
69,22,Anthus hodgsoni,5
69,24,Phylloscopus trochilus,271
69,24,Acanthis flammea,237
69,24,Fringilla montifringilla,227
69,24,Turdus iliacus,222
69,24,Cygnus cygnus,216
69,24,Buteo lagopus,196
69,24,Anthus pratensis,196
69,24,Pluvialis apricaria,195
69,24,Corvus corax,182
69,24,Lagopus lagopus,181
69,24,Tringa glareola,178
69,24,Bucephala clangula,164
69,24,Luscinia svecica,158
69,24,Poecile cinctus,130
69,24,Motacilla alba,129
69,24,Calcarius lapponicus,128
69,24,Aythya fuligula,128
69,24,Corvus cornix,127
69,24,Turdus pilaris,126
69,24,Mareca penelope,125
69,24,Motacilla flava,122
69,24,Poecile montanus,120
69,24,Clangula hyemalis,118
69,24,Pica pica,116
69,24,Perisoreus infaustus,112
69,24,Larus canus,112
69,24,Stercorarius longicaudus,107
69,24,Parus major,99
69,24,Emberiza schoeniclus,92
69,24,Actitis hypoleucos,91
69,24,Mergus serrator,90
69,24,Mergus merganser,88
69,24,Bombycilla garrulus,85
69,24,Oenanthe oenanthe,85
69,24,Falco tinnunculus,85
69,24,Gallinago gallinago,82
69,24,Anas crecca,80
69,24,Pyrrhula pyrrhula,79
69,24,Sterna paradisaea,79
69,24,Phoenicurus phoenicurus,76
69,24,Tringa nebularia,75
69,24,Gavia arctica,66
69,24,Chloris chloris,66
69,24,Phalaropus lobatus,61
69,24,Tringa erythropus,60
69,24,Calidris alpina,60
69,24,Falco columbarius,60
69,24,Cinclus cinclus,58
69,24,Asio flammeus,58
69,24,Passer domesticus,58
69,24,Melanitta nigra,55
69,24,Cuculus canorus,55
69,24,Turdus philomelos,55
69,24,Anas platyrhynchos,55
69,24,Numenius phaeopus,54
69,24,Haliaeetus albicilla,49
69,24,Ficedula hypoleuca,46
69,24,Spinus spinus,44
69,24,Gavia stellata,43
69,24,Charadrius hiaticula,42
69,24,Surnia ulula,41
69,24,Lanius excubitor,41
69,24,Pinicola enucleator,35
69,24,Anser fabalis,35
69,24,Melanitta fusca,35
69,24,Acanthis hornemanni,34
69,24,Anas acuta,33
69,24,Turdus viscivorus,32
69,24,Lagopus muta,32
69,24,Pandion haliaetus,31
69,24,Plectrophenax nivalis,31
69,24,Erithacus rubecula,31
69,24,Phylloscopus collybita,31
69,24,Riparia riparia,29
69,24,Tringa totanus,27
69,24,Limosa lapponica,25
69,24,Fringilla coelebs,25
69,24,Calidris temminckii,23
69,24,Muscicapa striata,23
69,24,Dendrocopos major,21
69,24,Columba palumbus,21
69,24,Garrulus glandarius,21
69,24,Prunella modularis,21
69,24,Aquila chrysaetos,20
69,24,Accipiter nisus,17
69,24,Tetrao urogallus,16
69,24,Charadrius morinellus,16
69,24,Delichon urbicum,16
69,24,Turdus merula,16
69,24,Lymnocryptes minimus,15
69,24,Anthus trivialis,15
69,24,Larus argentatus,14
69,24,Loxia pytyopsittacus,14
69,24,Picoides tridactylus,13
69,24,Scolopax rusticola,13
69,24,Saxicola rubetra,13
69,24,Hirundo rustica,13
69,24,Cyanistes caeruleus,12
69,24,Emberiza citrinella,12
69,24,Aegolius funereus,12
69,24,Grus grus,11
69,24,Accipiter gentilis,10
69,24,Turdus torquatus,10
69,24,Aythya marila,9
69,24,Chroicocephalus ridibundus,9
69,24,Calidris pugnax,9
69,24,Larus marinus,8
69,24,Phylloscopus borealis,8
69,24,Acrocephalus schoenobaenus,8
69,24,Anthus cervinus,7
69,24,Aegithalos caudatus,7
69,24,Mergellus albellus,7
69,24,Periparus ater,6
69,24,Ardea cinerea,6
69,24,Falco peregrinus,5
69,24,Tringa ochropus,5
69,24,Podiceps auritus,5
69,24,Certhia familiaris,5
69,24,Emberiza pusilla,5
69,24,Sylvia borin,5
69,24,Passer montanus,5
69,24,Loxia curvirostra,5
69,26,Buteo lagopus,21
69,26,Bucephala clangula,7
69,26,Asio flammeus,6
69,26,Phoenicurus phoenicurus,6
69,26,Falco tinnunculus,6
69,26,Lagopus lagopus,5
69,26,Perisoreus infaustus,5
69,26,Passer domesticus,5
69,26,Anas crecca,5
69,28,Phylloscopus trochilus,3102
69,28,Fringilla montifringilla,2735
69,28,Bucephala clangula,2400
69,28,Acanthis flammea,2253
69,28,Turdus iliacus,2137
69,28,Tringa glareola,2014
69,28,Cygnus cygnus,1891
69,28,Emberiza schoeniclus,1834
69,28,Poecile cinctus,1779
69,28,Mareca penelope,1737
69,28,Gavia arctica,1600
69,28,Turdus pilaris,1539
69,28,Anas platyrhynchos,1533
69,28,Buteo lagopus,1485
69,28,Motacilla flava,1466
69,28,Motacilla alba,1454
69,28,Parus major,1434
69,28,Aythya fuligula,1426
69,28,Bombycilla garrulus,1333
69,28,Larus canus,1329
69,28,Anas crecca,1329
69,28,Perisoreus infaustus,1301
69,28,Corvus cornix,1286
69,28,Tringa nebularia,1268
69,28,Grus grus,1265
69,28,Mergus merganser,1246
69,28,Gavia stellata,1178
69,28,Phoenicurus phoenicurus,1178
69,28,Mergellus albellus,1164
69,28,Sterna paradisaea,1135
69,28,Ficedula hypoleuca,1085
69,28,Chloris chloris,1066
69,28,Poecile montanus,1048
69,28,Mergus serrator,1035
69,28,Anthus pratensis,952
69,28,Phylloscopus borealis,950
69,28,Pinicola enucleator,948
69,28,Gallinago gallinago,942
69,28,Hydrocoloeus minutus,936
69,28,Pluvialis apricaria,922
69,28,Actitis hypoleucos,887
69,28,Numenius phaeopus,881
69,28,Lagopus lagopus,871
69,28,Turdus philomelos,860
69,28,Asio flammeus,842
69,28,Corvus corax,840
69,28,Pica pica,818
69,28,Haliaeetus albicilla,814
69,28,Luscinia svecica,796
69,28,Acrocephalus schoenobaenus,791
69,28,Anas acuta,788
69,28,Tringa erythropus,787
69,28,Spinus spinus,782
69,28,Emberiza pusilla,774
69,28,Pyrrhula pyrrhula,774
69,28,Cuculus canorus,772
69,28,Spatula clypeata,706
69,28,Larus marinus,703
69,28,Anser fabalis,685
69,28,Riparia riparia,666
69,28,Surnia ulula,666
69,28,Columba palumbus,647
69,28,Turdus viscivorus,641
69,28,Passer domesticus,637
69,28,Anthus trivialis,630
69,28,Calidris pugnax,626
69,28,Lyrurus tetrix,611
69,28,Limosa lapponica,593
69,28,Hirundo rustica,574
69,28,Fringilla coelebs,562
69,28,Falco tinnunculus,555
69,28,Scolopax rusticola,536
69,28,Lanius excubitor,499
69,28,Larus argentatus,471
69,28,Tetrao urogallus,469
69,28,Somateria mollissima,462
69,28,Clangula hyemalis,455
69,28,Pandion haliaetus,452
69,28,Charadrius hiaticula,451
69,28,Melanitta nigra,420
69,28,Falco columbarius,411
69,28,Haematopus ostralegus,402
69,28,Chroicocephalus ridibundus,390
69,28,Muscicapa striata,372
69,28,Tringa totanus,356
69,28,Loxia pytyopsittacus,348
69,28,Saxicola rubetra,328
69,28,Phalacrocorax carbo,310
69,28,Phylloscopus collybita,299
69,28,Dendrocopos major,298
69,28,Cyanistes caeruleus,279
69,28,Lymnocryptes minimus,274
69,28,Acanthis hornemanni,274
69,28,Delichon urbicum,269
69,28,Prunella modularis,234
69,28,Picoides tridactylus,225
69,28,Stercorarius parasiticus,220
69,28,Emberiza citrinella,210
69,28,Melanitta fusca,204
69,28,Garrulus glandarius,198
69,28,Oenanthe oenanthe,173
69,28,Cepphus grylle,160
69,28,Loxia curvirostra,151
69,28,Calidris temminckii,146
69,28,Plectrophenax nivalis,146
69,28,Calcarius lapponicus,137
69,28,Dryobates minor,136
69,28,Calidris alpina,135
69,28,Calidris falcinellus,134
69,28,Vanellus vanellus,131
69,28,Rissa tridactyla,130
69,28,Phalaropus lobatus,126
69,28,Emberiza rustica,124
69,28,Dryocopus martius,117
69,28,Erithacus rubecula,117
69,28,Circus cyaneus,104
69,28,Sylvia borin,104
69,28,Stercorarius longicaudus,103
69,28,Sterna hirundo,101
69,28,Accipiter nisus,95
69,28,Apus apus,92
69,28,Aythya marila,90
69,28,Tetrastes bonasia,88
69,28,Calidris maritima,85
69,28,Mareca strepera,85
69,28,Turdus merula,79
69,28,Cinclus cinclus,78
69,28,Circus aeruginosus,75
69,28,Calidris minuta,70
69,28,Anser anser,67
69,28,Circus macrourus,65
69,28,Numenius arquata,65
69,28,Passer montanus,65
69,28,Calidris canutus,63
69,28,Spatula querquedula,63
69,28,Aegolius funereus,57
69,28,Tarsiger cyanurus,55
69,28,Somateria spectabilis,53
69,28,Jynx torquilla,53
69,28,Larus fuscus,52
69,28,Anser serrirostris,51
69,28,Phylloscopus sibillatrix,50
69,28,Columba livia,47
69,28,Anthus cervinus,46
69,28,Falco peregrinus,41
69,28,Loxia leucoptera,39
69,28,Phalacrocorax aristotelis,38
69,28,Anser albifrons,38
69,28,Lagopus muta,37
69,28,Sylvia atricapilla,33
69,28,Turdus torquatus,33
69,28,Tringa ochropus,31
69,28,Tadorna tadorna,30
69,28,Alca torda,30
69,28,Aegithalos caudatus,28
69,28,Anser brachyrhynchus,26
69,28,Accipiter gentilis,25
69,28,Sturnus vulgaris,25
69,28,Aquila chrysaetos,24
69,28,Branta leucopsis,24
69,28,Uria aalge,22
69,28,Arenaria interpres,22
69,28,Asio otus,19
69,28,Glaucidium passerinum,18
69,28,Linaria flavirostris,16
69,28,Ardea cinerea,16
69,28,Strix nebulosa,15
69,28,Lullula arborea,14
69,28,Sylvia communis,14
69,28,Polysticta stelleri,14
69,28,Alauda arvensis,14
69,28,Columba oenas,13
69,28,Branta canadensis,13
69,28,Charadrius morinellus,12
69,28,Alle alle,12
69,28,Regulus regulus,12
69,28,Streptopelia decaocto,10
69,28,Falco rusticolus,10
69,28,Circus pygargus,9
69,28,Gavia immer,9
69,28,Sylvia curruca,9
69,28,Troglodytes troglodytes,9
69,28,Podiceps auritus,8
69,28,Certhia familiaris,8
69,28,Periparus ater,8
69,28,Acrocephalus dumetorum,8
69,28,Coccothraustes coccothraustes,8
69,28,Milvus migrans,8
69,28,Pluvialis squatarola,7
69,28,Buteo buteo,7
69,28,Limosa limosa,7
69,28,Xenus cinereus,7
69,28,Anthus hodgsoni,7
69,28,Anser erythropus,7
69,28,Aythya ferina,7
69,28,Turdus naumanni,7
69,28,Eremophila alpestris,7
69,28,Falco subbuteo,6
69,28,Larus hyperboreus,6
69,28,Podiceps grisegena,6
69,28,Saxicola maurus,6
69,28,Fratercula arctica,5
69,28,Gavia adamsii,5
69,28,Sitta europaea,5
69,28,Phylloscopus inornatus,5
69,28,Branta bernicla,5
69,28,Coloeus monedula,5
69,30,Turdus pilaris,712
69,30,Phylloscopus trochilus,686
69,30,Larus canus,593
69,30,Fringilla montifringilla,549
69,30,Bucephala clangula,534
69,30,Acanthis flammea,532
69,30,Larus argentatus,531
69,30,Turdus iliacus,519
69,30,Gavia stellata,509
69,30,Motacilla alba,503
69,30,Mergus serrator,497
69,30,Parus major,491
69,30,Somateria mollissima,478
69,30,Passer domesticus,465
69,30,Chloris chloris,457
69,30,Clangula hyemalis,451
69,30,Anas platyrhynchos,449
69,30,Mergus merganser,436
69,30,Larus marinus,416
69,30,Corvus cornix,408
69,30,Phalacrocorax carbo,375
69,30,Chroicocephalus ridibundus,358
69,30,Haematopus ostralegus,351
69,30,Cepphus grylle,349
69,30,Pica pica,338
69,30,Aythya fuligula,327
69,30,Pluvialis apricaria,325
69,30,Poecile montanus,310
69,30,Rissa tridactyla,299
69,30,Emberiza schoeniclus,287
69,30,Buteo lagopus,283
69,30,Gavia arctica,282
69,30,Scolopax rusticola,280
69,30,Pyrrhula pyrrhula,279
69,30,Actitis hypoleucos,266
69,30,Ficedula hypoleuca,247
69,30,Tringa glareola,236
69,30,Fringilla coelebs,235
69,30,Anthus pratensis,224
69,30,Luscinia svecica,224
69,30,Hydrocoloeus minutus,222
69,30,Tringa nebularia,214
69,30,Mareca penelope,214
69,30,Hirundo rustica,213
69,30,Emberiza pusilla,207
69,30,Cyanistes caeruleus,204
69,30,Corvus corax,202
69,30,Acrocephalus schoenobaenus,195
69,30,Bombycilla garrulus,192
69,30,Phylloscopus borealis,190
69,30,Sterna paradisaea,186
69,30,Anas crecca,185
69,30,Riparia riparia,182
69,30,Phylloscopus collybita,173
69,30,Columba palumbus,169
69,30,Turdus philomelos,164
69,30,Passer montanus,157
69,30,Gallinago gallinago,156
69,30,Columba livia,156
69,30,Lagopus lagopus,154
69,30,Stercorarius parasiticus,149
69,30,Haliaeetus albicilla,148
69,30,Melanitta fusca,136
69,30,Charadrius hiaticula,136
69,30,Melanitta nigra,134
69,30,Acanthis hornemanni,133
69,30,Cygnus cygnus,131
69,30,Pinicola enucleator,130
69,30,Spinus spinus,126
69,30,Poecile cinctus,124
69,30,Calidris pugnax,122
69,30,Tringa totanus,121
69,30,Calidris maritima,118
69,30,Garrulus glandarius,117
69,30,Prunella modularis,115
69,30,Grus grus,112
69,30,Somateria spectabilis,110
69,30,Phalacrocorax aristotelis,109
69,30,Perisoreus infaustus,108
69,30,Phoenicurus phoenicurus,105
69,30,Oenanthe oenanthe,102
69,30,Limosa lapponica,98
69,30,Surnia ulula,92
69,30,Cuculus canorus,88
69,30,Delichon urbicum,85
69,30,Mergellus albellus,85
69,30,Falco tinnunculus,82
69,30,Motacilla flava,74
69,30,Tringa erythropus,68
69,30,Polysticta stelleri,65
69,30,Plectrophenax nivalis,59
69,30,Alca torda,56
69,30,Cinclus cinclus,55
69,30,Anas acuta,54
69,30,Turdus merula,50
69,30,Asio flammeus,45
69,30,Emberiza citrinella,44
69,30,Calcarius lapponicus,43
69,30,Dendrocopos major,41
69,30,Uria aalge,40
69,30,Anthus trivialis,40
69,30,Muscicapa striata,38
69,30,Stercorarius longicaudus,37
69,30,Anthus cervinus,37
69,30,Sterna hirundo,37
69,30,Dryobates minor,35
69,30,Falco columbarius,35
69,30,Calidris temminckii,33
69,30,Gallinago delicata,33
69,30,Calidris alpina,32
69,30,Tetrao urogallus,31
69,30,Sylvia borin,31
69,30,Alle alle,30
69,30,Numenius phaeopus,29
69,30,Spatula clypeata,29
69,30,Lyrurus tetrix,28
69,30,Erithacus rubecula,24
69,30,Picoides tridactylus,22
69,30,Anser fabalis,20
69,30,Lanius excubitor,20
69,30,Morus bassanus,19
69,30,Fratercula arctica,19
69,30,Aythya marila,19
69,30,Sturnus vulgaris,19
69,30,Larus fuscus,18
69,30,Lagopus muta,18
69,30,Accipiter nisus,17
69,30,Loxia pytyopsittacus,16
69,30,Phalaropus lobatus,15
69,30,Aegolius funereus,15
69,30,Falco peregrinus,14
69,30,Ardea cinerea,14
69,30,Anthus petrosus,13
69,30,Turdus torquatus,13
69,30,Troglodytes troglodytes,12
69,30,Linaria flavirostris,12
69,30,Mareca strepera,12
69,30,Tetrastes bonasia,11
69,30,Saxicola rubetra,10
69,30,Asio otus,9
69,30,Crex crex,9
69,30,Branta leucopsis,9
69,30,Accipiter gentilis,8
69,30,Pandion haliaetus,8
69,30,Fulmarus glacialis,8
69,30,Stercorarius pomarinus,8
69,30,Calidris minuta,8
69,30,Calidris canutus,8
69,30,Numenius arquata,8
69,30,Gavia immer,8
69,30,Turdus viscivorus,8
69,30,Lymnocryptes minimus,7
69,30,Sylvia atricapilla,7
69,30,Coccothraustes coccothraustes,7
69,30,Columba oenas,7
69,30,Anser anser,7
69,30,Milvus migrans,7
69,30,Pluvialis squatarola,6
69,30,Circus aeruginosus,6
69,30,Larus hyperboreus,6
69,30,Arenaria interpres,6
69,30,Vanellus vanellus,5
69,30,Larus glaucoides,5
69,30,Stercorarius skua,5
69,30,Limosa limosa,5
69,30,Gavia adamsii,5
69,30,Aegithalos caudatus,5
69,30,Anser rossii,5
69,30,Apus apus,5
69,30,Loxia curvirostra,5
70,18,Tringa totanus,193
70,18,Cepphus grylle,187
70,18,Haliaeetus albicilla,179
70,18,Stercorarius parasiticus,179
70,18,Somateria mollissima,178
70,18,Haematopus ostralegus,172
70,18,Larus argentatus,169
70,18,Anthus pratensis,169
70,18,Anser anser,169
70,18,Larus marinus,168
70,18,Mergus serrator,160
70,18,Larus canus,160
70,18,Numenius arquata,153
70,18,Lagopus lagopus,151
70,18,Fratercula arctica,143
70,18,Gavia adamsii,143
70,18,Sterna paradisaea,130
70,18,Alca torda,128
70,18,Pluvialis apricaria,127
70,18,Rissa tridactyla,124
70,18,Phalacrocorax carbo,121
70,18,Phylloscopus trochilus,112
70,18,Numenius phaeopus,109
70,18,Corvus cornix,109
70,18,Turdus iliacus,109
70,18,Mergus merganser,103
70,18,Gallinago gallinago,99
70,18,Gavia stellata,98
70,18,Gavia arctica,98
70,18,Oenanthe oenanthe,95
70,18,Corvus corax,91
70,18,Turdus pilaris,91
70,18,Chroicocephalus ridibundus,86
70,18,Acanthis flammea,79
70,18,Limosa limosa,74
70,18,Motacilla alba,74
70,18,Chloris chloris,65
70,18,Phalacrocorax aristotelis,64
70,18,Turdus torquatus,63
70,18,Linaria flavirostris,62
70,18,Pica pica,61
70,18,Luscinia svecica,60
70,18,Parus major,60
70,18,Cuculus canorus,59
70,18,Anas crecca,59
70,18,Buteo lagopus,58
70,18,Emberiza schoeniclus,58
70,18,Anthus petrosus,57
70,18,Anas platyrhynchos,56
70,18,Falco columbarius,56
70,18,Uria aalge,53
70,18,Charadrius hiaticula,53
70,18,Ardea cinerea,52
70,18,Vanellus vanellus,48
70,18,Larus fuscus,47
70,18,Clangula hyemalis,47
70,18,Passer domesticus,46
70,18,Sturnus vulgaris,46
70,18,Plectrophenax nivalis,45
70,18,Actitis hypoleucos,42
70,18,Lagopus muta,42
70,18,Calidris alpina,41
70,18,Fringilla montifringilla,39
70,18,Falco tinnunculus,37
70,18,Poecile montanus,33
70,18,Anthus cervinus,33
70,18,Tadorna tadorna,33
70,18,Arenaria interpres,32
70,18,Phalaropus lobatus,32
70,18,Calidris maritima,31
70,18,Melanitta nigra,31
70,18,Somateria spectabilis,31
70,18,Morus bassanus,29
70,18,Asio flammeus,27
70,18,Cygnus cygnus,27
70,18,Scolopax rusticola,26
70,18,Tringa erythropus,25
70,18,Ficedula hypoleuca,25
70,18,Lyrurus tetrix,24
70,18,Dendrocopos major,24
70,18,Aquila chrysaetos,24
70,18,Limosa lapponica,24
70,18,Acrocephalus schoenobaenus,24
70,18,Pyrrhula pyrrhula,24
70,18,Anser brachyrhynchus,24
70,18,Mareca penelope,24
70,18,Turdus merula,23
70,18,Phylloscopus collybita,23
70,18,Sterna hirundo,22
70,18,Hirundo rustica,22
70,18,Calidris pugnax,20
70,18,Gavia immer,19
70,18,Riparia riparia,19
70,18,Columba palumbus,19
70,18,Prunella modularis,17
70,18,Turdus philomelos,17
70,18,Calidris canutus,16
70,18,Calidris alba,15
70,18,Bombycilla garrulus,15
70,18,Cinclus cinclus,15
70,18,Aythya fuligula,15
70,18,Troglodytes troglodytes,15
70,18,Calidris minuta,14
70,18,Cyanistes caeruleus,13
70,18,Melanitta fusca,13
70,18,Garrulus glandarius,13
70,18,Accipiter nisus,12
70,18,Fulmarus glacialis,12
70,18,Anas acuta,12
70,18,Alle alle,11
70,18,Erithacus rubecula,10
70,18,Fringilla coelebs,10
70,18,Passer montanus,10
70,18,Branta ruficollis,9
70,18,Branta leucopsis,9
70,18,Phoenicurus phoenicurus,9
70,18,Calcarius lapponicus,8
70,18,Loxia leucoptera,8
70,18,Grus grus,7
70,18,Larus hyperboreus,7
70,18,Stercorarius skua,7
70,18,Calidris ferruginea,7
70,18,Acanthis hornemanni,7
70,18,Accipiter gentilis,6
70,18,Falco peregrinus,6
70,18,Coccothraustes coccothraustes,6
70,18,Alauda arvensis,6
70,18,Tringa nebularia,5
70,18,Saxicola rubetra,5
70,18,Spinus spinus,5
70,20,Haliaeetus albicilla,181
70,20,Larus canus,163
70,20,Larus marinus,159
70,20,Larus argentatus,157
70,20,Haematopus ostralegus,154
70,20,Somateria mollissima,141
70,20,Alca torda,129
70,20,Fratercula arctica,121
70,20,Cepphus grylle,118
70,20,Lagopus lagopus,109
70,20,Sterna paradisaea,99
70,20,Phalacrocorax carbo,98
70,20,Anser anser,98
70,20,Rissa tridactyla,95
70,20,Corvus cornix,80
70,20,Uria aalge,77
70,20,Mergus serrator,77
70,20,Stercorarius parasiticus,75
70,20,Anthus pratensis,71
70,20,Mergus merganser,71
70,20,Tringa totanus,69
70,20,Numenius arquata,69
70,20,Corvus corax,69
70,20,Gallinago gallinago,66
70,20,Phalacrocorax aristotelis,66
